id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
116963,75875,Neon Genesis Evangelion: 2nd Impression,NULL,1997-03-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116995,14435,Imperialism,NULL,1997-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117083,40827,Iron Soldier 2,NULL,1997-06-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117469,40636,Star Wars: Ewok Adventure,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117687,10859,Time Warriors,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117994,1688,Game Boy Wars Turbo,NULL,1997-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118039,24413,Micro Machines V3,NULL,1997-03-01 00:00:00.000,3,NULL,NULL,NULL,89.6861,11
118048,935,Wing Commander: Prophecy,NULL,1997-11-30 00:00:00.000,4,NULL,67.0000,2,88.0511,10
118081,8305,G-Police,NULL,1997-09-30 00:00:00.000,NULL,NULL,NULL,NULL,70.1376,8
118102,65761,Linda³ Again,"An asteroid is nearing the planet Neo Kenya. Scientists warn that the planet might be completely annihilated by it. In a most unexpected turn of events, a deity known as Anubis spoke to people and asked them to save the planet's animals before the asteroids hit it. Anubis sent the humans a huge ship - a magnified version of Noah's Ark - and demanded that one man and one woman should dedicate their time to saving the animals. A whole special team has been assigned to the project. Ken is one of the youngest members of the team, and he is sent on the grand mission to save the animals, together with his childhood sweetheart, the lovely Linda.",1997-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118162,71148,The 3D Adventures of Sailor Moon,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118212,65450,Moonlight Syndrome,NULL,1997-10-09 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
118362,605,Baseball Mogul,NULL,1997-06-30 00:00:00.000,NULL,NULL,56.0000,1,NULL,NULL
118429,38297,Street Fighter EX plus Alpha,NULL,1997-07-17 00:00:00.000,1,NULL,NULL,NULL,68.6393,13
118484,20138,Nanotek Warrior,"Welcome to the 23rd century. The world has been at peace for the last 100 years. Nano-technology has become a reality and disease and hunger have been virtually wiped out by tiny Nano-robots created to serve every purpose known to man. Increasingly sophisticated, the Nano-robots have recently gained sentience and are systematically attempting to wipe out their creators, humankind.",1997-02-28 00:00:00.000,1,NULL,80.0000,1,NULL,NULL
118689,139313,Disney's Hercules: Animated Storybook,NULL,1997-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118712,44868,Yusha: Heavens Gate,NULL,1997-01-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118795,46565,Tetsuo Gaiden,NULL,1997-06-02 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
119046,705,FIFA: Road to World Cup 98,NULL,1997-01-01 00:00:00.000,22,NULL,NULL,NULL,83.3001,76
119100,179222,Dr. Mario,NULL,1997-03-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119114,45399,Zero Divide: The Final Conflict,NULL,1997-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119248,142454,Chefrens Pyramid,NULL,1997-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119657,1954,Zork: The Undiscovered Underground,NULL,1997-08-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119863,427,Final Fantasy VII,"Final Fantasy VII follows the story of mercenary Cloud Strife, who is hired by the eco-terrorist group AVALANCHE led by Barret Wallace to help fight the mega-corporation Shinra Electric Power Company, who attempts to drain the planet's lifeblood as an energy source to further their profits. Apathetic to the cause, Cloud initially fights for personal gain, and for the promise he made to childhood friend Tifa Lockhart. Cloud eventually joins forces with many others to save the planet, which is threatened by Shinra and Cloud's nemesis Sephiroth, and discovers a reason to fight for a cause other than his own.",1997-01-31 00:00:00.000,414,NULL,85.0000,4,90.4121,1049
120112,10447,Zero Gunner,NULL,1997-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
121155,3126,Ultima Online,"During the earliest span of the age of darkness; found in the writings of only the most aged of manuscripts, lived a world born of mystic arts and ancient sorcery: Sosaria. Despite Sosaria's enchanted origins, it's people shunned magic, for it's very use corrupted the souls of the unwary. But one man dared to awake the slumbering powers of Alchemy. Twisting the awesome power of the Gem of Immortality to his will, and binding all of Sosaria to his corruption: Mondain the Wizard. His power was absolute, as the whole of the planet was gripped in his cruel embrace. Only the appearance of a stranger saved Sosaria from impending destruction. From whence he came, no one knows; but his strength and his courage were without peer. In this stranger, lied Sosaria's only hope; Only a traveler from the stars could release this world from Mondain's vile stranglehold. He would prove himself a savior; shattering the Gem of Immortality, and defeating Mondain. But... A deeper and more sinister evil was released with the destruction of the Gem; For Sosaria was not free of the stone's power. The planet was still bound to the Jewel's magic, even as it laid shattered on the floor of Mondain's Castle. For within each shattered remnant of the jewel, dwelled a perfect likeness of Sosaria... Thus is the world in which you are born, live, and die. Britannia, that was once Sosaria, now exists as a thousand worlds; each with it's own peoples, history and destiny. This Britannia is but one of many, in the multiverse that is: Ultima Online.",1997-09-24 00:00:00.000,6,NULL,67.0000,1,98.7045,27
121173,142982,CRAFT: The Vicious Vikings,NULL,1997-10-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121308,58627,I Spy,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121401,98122,Hansha de Spark!,NULL,1997-12-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121410,61162,Virtual Hiryuu no Ken,NULL,1997-07-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121448,45092,Poy Poy,NULL,1997-10-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121526,92108,Tilk,NULL,1997-04-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121547,47599,The Irritating Maze,NULL,1997-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121551,4590,Madden NFL 98,NULL,1997-08-26 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
121902,169888,Gloriana,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122084,8859,Raiden Fighters 2: Operation Hell Dive,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122237,28394,Final Furlong,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122265,11293,Agent Armstrong,NULL,1997-09-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122900,69591,Pinball Brain Damage,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122986,13,Fallout,"Fallout is set in the timeline which deviated from our own some time after World War II, and where technology, politics and culture followed a different course. In the 21st century, a worldwide conflict is brought on by global petroleum shortage. Several nations begin warring with one another for the last of non-renewable resources, namely oil and uranium; known as the Resource Wars, fighting begins in April 2052 and ends in 2077. China invades Alaska in the winter of 2066, causing the United States to go to war with China and using Canadian resources to supply their war efforts, despite Canadian complaints. Eventually the United States violently annexes Canada in February 2076 and reclaims Alaska nearly a year later. After years of conflict, on October 23, 2077, a global nuclear war occurs. It is not known who strikes first, but in less than a few hours most major cities are destroyed. The effects of the war do not fade for the next hundred years and as a consequence, human society has collapsed leaving only survivor settlements barely able to make out a living in the barren wasteland, while a few live through the occurrence in underground fallout shelters known as Vaults. One of these, Vault 13, is the protagonist's home, where the game begins.  In Vault 13, in 2161 in Southern California, 84 years after the nuclear war. The Water Chip, a computer chip responsible for the water recycling and pumping machinery, breaks. The Vault Overseer tasks the protagonist, the Vault Dweller, with finding a replacement. He or she is given a portable device called the ""Pip-Boy 2000"" that keeps track of map-making, objectives, and bookkeeping. Armed with the Pip-Boy 2000 and meager equipment, including a small sum of bottle caps which are used as currency in the post-apocalyptic world, the main character is sent off on the quest.",1997-09-30 00:00:00.000,202,NULL,NULL,NULL,86.4505,443
123467,62238,Panic Park,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123833,2394,XCar: Experimental Racing,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123836,165590,Magical Girl Pretty Samy Part 2: In the Julyhelm,NULL,1997-04-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124050,24072,Fallen Haven,NULL,1997-07-06 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
124103,131582,Winky Trap,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124376,79955,FIFA Soccer Manager,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124489,688,F/A-18 Korea,NULL,1997-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124567,22844,The Last Blade,NULL,1997-12-05 00:00:00.000,2,NULL,70.0000,2,70.2748,14
124915,69334,TerraFire,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125118,7142,Screamer Rally,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125131,45506,Herc's Adventures,"The evil Hades, lord of the underworld, has kidnapped Persephone, goddess of spring, launching the world into a period of famine and death. Can a single hero stand up to the armies of the dead and restore balance to the land? And if he or she can't, can two heroes do it?",1997-07-31 00:00:00.000,NULL,NULL,NULL,NULL,80.9242,8
125217,3558,NFL Quarterback Club 98,NULL,1997-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125408,5612,Lego Island,"Pepper gets a call from a criminal in jail called the Brickster, thinking that he's a police officer. Pepper delivers the Pizza, which in turn lets the Brickster out of Jail. After the Brickster escapes, Pepper must go around the Island and get him back in before he disassembles the entire island.",1997-10-02 00:00:00.000,5,1,NULL,NULL,70.1081,13
125480,93408,Flesh Feast,"The game's plot concerns a secret ingredient invented by the food company Nutrition Applied Science and Technology Inc. (NASAT), which has been released and has infected the entire island's water supply. The citizens are dying and rising as flesh-hungry zombies, buried dead, break through the ground to attack the living.",1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125785,50135,Sub Culture,NULL,1997-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125945,18044,Star Wars: Masters of Teräs Käsi,NULL,1997-10-31 00:00:00.000,NULL,NULL,NULL,NULL,54.9035,7
126024,2614,Constructor,NULL,1997-12-31 00:00:00.000,8,NULL,NULL,NULL,78.7043,15
126091,26115,Cool Boarders 2,NULL,1997-08-28 00:00:00.000,NULL,NULL,NULL,NULL,63.9328,6
126163,1358,NetStorm: Islands At War,NULL,1997-10-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
126353,160305,Super Donkey Kong 2,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126423,12410,Callahan's Crosstime Saloon,"Long Island is home to Mike Callahan's bar, which is, like many other establishments of its kind, a place for people to share their personal problems with the friendly all-knowing bartender and drown their sorrows in alcohol. One small difference between this particular bar and most others is the clientele: mythological beings, time travellers, and aliens all feel at home at Callahan's. So does Jake Stonebender, a traveling guitarist with a tragic past, inclined to help those in need. Chatting with the colorful patrons of the bar, Jake finds out that a few of them do need his assistance, and will proceed to help a vampire find his long-lost love, solve the moral dilemma of an alien whose pacifist thinking is not approved by the majority of his race, save the rainforest from destruction, and perform other good deeds that will perhaps prove to the Powers-That-Be that humanity can be allowed to exist.",1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126487,18137,Dark Earth,"Dark Earth takes place several centuries in the future, when a meteor collision with Earth tossed up great clouds of dust that blocked out the sun. Earth's remaining survivors began to seek refuge beneath small openings in the clouds, the few places light could be found. Those that remained in the 'dark earth' were hunted by strange creatures, infected with the darkness.  To shelter themselves from the dangerous 'dark earth', the people began to form cities beneath the light called 'Stallites'. At the time of the game, most of the citizens of the stallite have forgotten their history and now worship the light as a god. The stalites are run by 'Sun Priests', who maintain order and prevent the creatures of darkness from harming the city. The game follows the story of Arkhan, a ""guardian of fire"", protector of the stallite 'Sparta' and the Sun Priests.  After an attack on the sun priests, Arkhan has a poison thrown into his face that begins to infect him with the dark sickness. He begins to mutate into a creature of the dark and has to find a cure before his transformation is complete. Along the way, he is treated as an enemy by most of his former friends while he struggles to uncover the conspiracy behind the attack.",1997-10-23 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
126560,18307,Vs.,NULL,1997-11-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126611,26483,Blaster!,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126747,32768,Uprising: Join or Die,NULL,1997-10-17 00:00:00.000,NULL,NULL,NULL,NULL,60.0000,2
126774,45483,Scud: The Disposable Assassin,NULL,1997-03-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126928,13685,Arkanoid Returns,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126965,71483,Star Warped,NULL,1997-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127384,14198,L.E.D. Wars,"In the 21st century, genetic research has made dramatic advances. The scientific community has mastered GPGCA (General Purpose Genetic Coding Algorithm). A catastrophic gene-reactor accident at the Agamemnon research facility altered the course of mankind's destiny. The accident released a gene sequence altering peptide, forcing the population to take a life-sustaining supplement called L.E.D. (Life Evolution Drug). Scarce resources for cultivating and refining L.E.D. pills from the rare L.E.D. plant brought in the L.E.D.Wars.  Corporations and their private armed forces now roam the earth in search of L.E.D. Your goal is to conquer and control the entire world supply of L.E.D.",1997-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127481,78297,Test Drive 4,NULL,1997-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127878,51914,Shadow Warrior Classic Complete,NULL,1997-05-13 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
128147,4126,Intelligent Qube,NULL,1997-01-31 00:00:00.000,4,NULL,60.0000,0,88.4701,9
128256,14984,Armored Fist 2,NULL,1997-10-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128342,2310,Ark of Time,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128412,39796,Sega Ski Super G,NULL,1997-01-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128503,3427,Chameleon Twist,"The protagonist of the game is a blue chameleon named Davy who, upon following a rabbit (closely resembling Lewis Carroll's White Rabbit) into a magical hole in the ground, finds he has taken on a humanoid form.  The plot involves Davy or one of his friends, Jack, Fred, or Linda, traveling throughout the six lands of the magic portal he enters, in an attempt to find a way back through the portal and back home, following the same rabbit he met before he entered the world.",1997-11-30 00:00:00.000,2,NULL,NULL,NULL,59.2941,8
